Temperatura_[°C],Humedad_relativa_[%],Precipitación_[mm],Velocidad_viento_[km/h],FWI,Riesgo
8.323,71.0,0.0,35.656357,31.78419778442383,Alto
9.023,58.0,0.0,41.251034,36.95476974487305,Muy alto
9.723,57.0,0.0,41.66679,37.37411674499512,Muy alto
10.523,51.0,0.0,43.831387,39.51451693725586,Muy alto
11.073,40.0,0.0,48.2776,43.70227796936035,Extremo
11.523,43.0,0.0,45.845966,41.803906311035156,Muy alto
11.223,44.0,0.0,48.952057,43.67182861328125,Extremo
11.473,41.0,0.0,49.73736,44.54356259155274,Extremo
11.723,41.0,0.0,48.288334,43.62239100646973,Extremo
11.473,45.0,0.0,46.10952,41.73523483276367,Muy alto
11.623,43.0,0.0,45.435646,41.54446006774903,Muy alto
10.922999,45.0,0.0,42.366966,39.29863023376465,Muy alto
9.922999,49.0,0.0,38.639256,36.37798452758789,Muy alto
8.672999,51.0,0.0,35.598152,34.123513961792,Muy alto
6.9729996,53.0,0.0,33.1845,32.25152304077149,Muy alto
5.123,51.0,0.0,29.644857,30.119192176818846,Alto
3.973,59.0,0.0,29.957972,29.321637695312504,Alto
3.523,59.0,0.0,29.035288,28.705829380035404,Alto
3.323,63.0,0.0,26.901417,26.850016403198243,Alto
3.223,64.0,0.0,27.852928,27.339989738464354,Alto
2.923,68.0,0.0,27.416782,26.57271185684204,Alto
2.873,65.0,0.0,26.807312,26.53181293106079,Alto
2.523,70.0,0.0,26.903828,25.987169017791746,Alto
2.873,66.0,0.0,24.64094,25.01866917037964,Alto
3.923,63.0,0.0,26.654589,26.719859127044675,Alto
5.023,56.0,0.0,28.820242,28.993339790344237,Alto
6.123,51.0,0.0,29.337238,29.96908547973633,Alto
7.323,44.0,0.0,30.261421,31.44785925292969,Alto
8.023,41.0,0.0,31.853388,32.860685752868655,Muy alto
9.023,34.0,0.0,31.902174,33.76610404205322,Muy alto
9.523,32.0,0.0,29.03752,32.18126651763916,Muy alto
9.672999,31.0,0.0,28.583183,32.01387400817871,Muy alto
9.573,32.0,0.0,29.882166,32.727618843078616,Muy alto
9.922999,32.0,0.0,31.353085,33.6916904296875,Muy alto
9.672999,33.0,0.0,31.557032,33.693032341003416,Muy alto
9.523,36.0,0.0,31.75355,33.45838991546631,Muy alto
8.773,43.0,0.0,31.722925,32.57666780853271,Muy alto
7.873,44.0,0.0,29.354902,30.89046106719971,Alto
6.823,50.0,0.0,27.66384,29.043016532897948,Alto
5.9230003,57.0,0.0,24.933735,26.415629287719725,Alto
5.373,60.0,0.0,23.051247,24.822906845092774,Alto
4.9729996,61.0,0.0,22.805367,24.527360015869142,Alto
4.623,65.0,0.0,21.479666,23.184808753967285,Moderado
4.373,70.0,0.0,19.416653,21.25422833251953,Moderado
3.873,72.0,0.0,16.23596,18.945862239837645,Moderado
3.273,81.0,0.0,12.245294,15.28507308959961,Moderado
2.823,86.0,0.0,11.570515,14.238915451049804,Bajo
3.173,73.0,0.0,11.792404,15.932612293243409,Moderado
5.073,62.0,0.0,12.849528,18.002600231170653,Moderado
7.523,54.0,0.0,17.643673,22.151629364013672,Moderado
9.672999,51.0,0.0,20.633371,24.534195121765137,Alto
10.773,56.0,0.0,23.828083,26.054389465332033,Alto
10.723,58.0,0.0,26.525429,27.553080108642575,Alto
12.023,53.0,0.0,28.739187,29.63114057159424,Alto
12.973,48.0,0.0,32.048088,32.39767269897461,Muy alto
12.823,50.0,0.0,31.355152,31.70822196960449,Alto
12.823,49.0,0.0,33.46645,33.185897628784176,Muy alto
12.422999,50.0,0.0,32.136932,32.1924884185791,Muy alto
11.723,60.0,0.1,28.496904,28.634710395812988,Alto
11.172999,66.0,0.3,25.223133,20.792001678466796,Moderado
10.922999,73.0,0.2,25.153671,19.909268264770507,Moderado
10.323,79.0,0.3,24.717085,18.891306663513184,Moderado
9.773,81.0,0.1,26.124195,24.535085632324222,Alto
9.422999,83.0,0.0,25.582806,23.933630798339845,Moderado
9.422999,84.0,0.0,26.987997,24.720574073791504,Alto
9.573,83.0,0.0,26.33911,24.427890464782717,Alto
9.373,83.0,0.0,24.336637,23.128698554992678,Moderado
9.573,78.0,0.0,27.44513,25.73016732788086,Alto
9.172999,79.0,0.0,30.962095,27.857893318176266,Alto
8.523,80.0,0.0,29.957968,27.062035224914553,Alto
7.9230003,80.0,0.0,29.528778,26.75683709716797,Alto
7.623,77.0,0.0,30.96837,28.02353456878662,Alto
8.273,73.0,0.0,32.44996,29.48087745666504,Alto
9.723,62.0,0.0,33.145424,31.296356964111332,Alto
10.873,52.0,0.0,33.441265,32.72207873535156,Muy alto
11.922999,46.0,0.0,32.79361,33.06338856506348,Muy alto
12.973,42.0,0.0,31.65135,32.85017339324951,Muy alto
13.672999,39.0,0.0,30.758411,32.66272091674804,Muy alto
13.973,38.0,0.0,31.559086,33.31075526428223,Muy alto
13.922999,38.0,0.0,32.571545,33.96037872314453,Muy alto
13.723,39.0,0.0,33.58821,34.48751190185547,Muy alto
13.373,40.0,0.0,34.04808,34.64886781311035,Muy alto
12.922999,42.0,0.0,34.509335,34.6883154296875,Muy alto
12.273,45.0,0.0,34.04808,34.006067794799804,Muy alto
11.473,49.0,0.0,33.014175,32.829832946777344,Muy alto
10.523,53.0,0.0,31.104082,31.082132865905763,Alto
9.623,57.0,0.0,29.168886,29.320666709899903,Alto
8.672999,61.0,0.0,26.6327,27.169762748718263,Alto
7.7229996,66.0,0.0,24.216522,24.978144287109377,Alto
7.023,70.0,0.0,22.319998,23.25118256378174,Moderado
6.623,73.0,0.0,21.647945,22.44518084716797,Moderado
6.4729996,76.0,0.0,21.746504,22.147452445983888,Moderado
6.323,79.0,0.0,21.188072,21.426622497558593,Moderado
5.9230003,82.0,0.0,19.734436,20.11728082275391,Moderado
5.573,85.0,0.0,17.917007,18.576056793212892,Moderado
5.873,84.0,0.0,17.447933,18.406372985839845,Moderado
7.323,75.0,0.0,19.652176,20.957505279541017,Moderado
9.422999,61.0,0.0,24.216522,25.649744277954103,Alto
11.323,50.0,0.0,28.739187,29.951540580749512,Alto
12.672999,44.0,0.0,30.652895,31.956768333435058,Alto
13.773,41.0,0.0,31.559088,32.947156501770024,Muy alto
14.723,39.0,0.0,31.491255,33.18507207489014,Muy alto
15.473,38.0,0.0,30.926489,32.97536281585693,Muy alto
16.073,39.0,0.0,30.035742,32.31252172088623,Muy alto
16.373001,40.0,0.0,28.73242,31.369582511901854,Alto
16.373001,41.0,0.0,27.155552,30.236079483032224,Alto
16.173,43.0,0.0,25.14852,28.697950584411622,Alto
15.823,45.0,0.0,23.087763,27.118023262023925,Alto
15.473,47.0,0.0,20.721119,25.341104568481445,Alto
14.973,50.0,0.0,18.391735,23.462981369018554,Moderado
14.172999,54.0,0.0,15.484185,21.08011925125122,Moderado
12.873,61.0,0.0,10.8955765,17.23665525817871,Moderado
11.273,70.0,0.0,6.28713,13.130015630722045,Bajo
9.873,77.0,0.0,3.8939953,10.69563697052002,Bajo
8.823,80.0,0.0,4.198285,10.487199604034423,Bajo
7.9230003,82.0,0.0,5.1165614,10.799369565963744,Bajo
7.323,83.0,0.0,6.297428,11.413047714233398,Bajo
9.422999,77.0,0.1,9.255571,14.126891929626465,Bajo
9.323,80.0,0.1,5.937272,11.63110721206665,Bajo
9.773,81.0,0.1,4.3498964,10.51243729019165,Bajo
11.323,75.0,0.0,6.989936,12.995022701263427,Bajo
9.773,80.0,0.1,9.19939,13.75351141357422,Bajo
11.273,80.0,0.3,13.207634,11.406820266723631,Bajo
13.422999,72.0,0.0,17.377226,20.139237434387205,Moderado
13.873,72.0,0.2,19.245697,16.364132888793943,Moderado
15.473,66.0,0.0,20.833395,23.171410362243652,Moderado
16.873001,58.0,0.0,29.519999,29.77678311920166,Alto
17.623001,55.0,0.0,29.574827,30.202092765808107,Alto
18.223001,53.0,0.0,29.598919,30.48240785217285,Alto
18.423,53.0,0.0,27.869207,29.378073570251463,Alto
18.723001,52.0,0.0,25.812277,28.185810356140138,Alto
17.923,56.0,0.0,24.923338,27.102933647155762,Alto
17.573,58.0,0.0,21.749481,24.80616989135742,Alto
17.023,60.0,0.0,20.724247,23.883519088745118,Moderado
16.673,60.0,0.0,18.792551,22.622706886291503,Moderado
15.473,65.0,0.0,14.658676,19.31289141845703,Moderado
14.273,70.0,0.0,12.682018,17.39232376098633,Moderado
12.873,76.0,0.0,13.18308,16.939807346343994,Moderado
11.873,82.0,0.0,11.983188,15.4110768699646,Moderado
11.473,84.0,0.0,12.904882,15.749448265075683,Moderado
12.373,79.0,0.1,11.966954,15.77862253189087,Moderado
12.973,77.0,0.2,12.261157,11.232889110565187,Bajo
12.922999,78.0,0.0,8.161764,13.472480079650879,Bajo
12.223,82.0,0.0,5.95906,11.54833874320984,Bajo
13.023,79.0,0.0,10.823973,15.073742408752441,Moderado
13.223,79.0,0.3,18.228943,14.852143188476562,Bajo
14.973,57.0,0.1,17.81909,22.26819786834717,Moderado
16.123001,51.0,0.0,25.919998,28.24838287353516,Alto
16.323,45.0,0.0,28.082308,30.358510231018066,Alto
17.473001,39.0,0.0,29.986076,32.34773724365235,Muy alto
17.523,34.0,0.0,32.736256,34.71125267028809,Muy alto
17.523,31.0,0.0,32.24161,34.74670182800293,Muy alto
17.423,27.0,0.0,32.41799,35.327490631103515,Muy alto
16.873001,27.0,0.0,30.962095,34.36349340057373,Muy alto
16.773,28.0,0.0,31.012281,34.273013267517086,Muy alto
16.323,28.0,0.0,30.855171,34.15023425292969,Muy alto
15.672999,30.0,0.0,28.883131,32.613040351867674,Muy alto
14.823,34.0,0.0,27.112564,30.95999526977539,Alto
13.723,36.0,0.0,24.522316,29.003075469970703,Alto
12.373,43.0,0.0,21.647945,26.261180847167967,Alto
11.523,47.0,0.0,19.852295,24.59198191833496,Alto
10.873,51.0,0.0,18.03237,22.916750038146972,Moderado
10.223,55.0,0.0,15.905319,21.043729553222654,Moderado
9.523,61.0,0.0,13.679999,18.869023571014402,Moderado
7.9230003,69.0,0.0,9.339208,15.052753742218018,Moderado
7.4729996,73.0,0.0,8.891343,14.270728946685791,Bajo
7.1730003,79.0,0.0,8.699793,13.42497061920166,Bajo
7.373,85.0,0.1,8.891343,12.849928974151611,Bajo
8.723,81.0,0.1,10.383987,14.34799188232422,Bajo
10.373,71.0,0.0,16.904673,19.806513175964355,Moderado
12.123,51.0,0.0,20.523157,24.58081719207764,Alto
13.373,44.0,0.0,23.871555,27.623185638427735,Alto
14.373,39.0,0.0,26.980793,30.263534698486332,Alto
15.073,39.0,0.0,27.231804,30.458785705566406,Alto
16.473001,36.0,0.0,27.852928,31.279989807128906,Alto
17.373001,33.0,0.0,28.091534,31.83085173034668,Alto
17.773,32.0,0.0,24.567198,29.69837941741943,Alto
18.273,31.0,0.0,25.133053,30.204790054321286,Alto
16.423,42.0,0.1,25.02971,28.75143775177002,Alto
13.922999,61.0,0.4,16.981165,16.206174186706544,Moderado
12.623,76.0,1.2,11.246759,10.680817070007325,Bajo
12.573,77.0,0.8,12.641076,11.458356998443604,Bajo
12.073,73.0,0.6,18.057508,15.39453945159912,Moderado
11.523,75.0,0.3,19.011953,15.746801948547363,Moderado
11.422999,77.0,0.1,18.0,19.854303970336915,Moderado
11.623,79.0,0.1,17.782686,19.487953941345218,Moderado
11.273,82.0,0.0,17.114204,18.686651626586915,Moderado
10.873,82.0,0.0,18.899143,19.816952239990236,Moderado
10.223,73.0,0.0,22.45315,23.136532447814943,Moderado
9.323,79.0,0.0,19.48661,20.474881103515624,Moderado
8.672999,83.0,0.0,16.171976,17.83705657196045,Moderado
8.273,85.0,0.0,14.578888,16.555907821655275,Moderado
9.373,79.0,0.0,15.379206,17.832112480163573,Moderado
11.023,66.0,0.0,20.833395,22.957810371398928,Moderado
12.172999,60.0,0.0,20.907913,23.769000076293946,Moderado
13.223,50.0,0.0,22.007162,25.707316368103026,Alto
14.023,46.0,0.0,22.751316,26.696951538085937,Alto
14.323,44.0,0.0,23.499481,27.42916989135742,Alto
14.473,44.0,0.0,23.266697,27.286456802368164,Alto
15.473,42.0,0.0,22.505037,27.079948005676272,Alto
16.073,39.0,0.0,21.626984,26.897281463623045,Alto
15.573,40.0,0.0,19.881649,25.63128596496582,Alto
15.223,42.0,0.0,18.844202,24.710370094299314,Alto
15.422999,42.0,0.0,17.673029,23.96573461151123,Moderado
15.223,43.0,0.0,16.203999,22.892079055786134,Moderado
14.623,44.0,0.0,12.959999,20.6561434173584,Moderado
13.373,56.0,0.0,9.007196,16.6345385055542,Moderado
12.023,63.0,0.0,6.130579,13.89119686126709,Bajo
10.973,70.0,0.0,5.0528407,12.320733396530152,Bajo
10.273,74.0,0.0,3.671294,10.9254173078537,Bajo
9.573,78.0,0.0,4.0249224,10.647554004669189,Bajo
9.273,78.0,0.0,4.32,10.823184099197388,Bajo
9.723,80.0,0.0,4.68,10.840623868942261,Bajo
9.623,75.0,0.0,5.771239,12.128581796646118,Bajo
9.523,71.0,0.0,8.350138,14.256592674255371,Bajo
9.273,69.0,0.0,10.086427,15.59876280593872,Moderado
9.373,64.0,0.0,14.05845,18.751545642852783,Moderado
9.672999,59.0,0.0,17.581125,21.624548637390138,Moderado
10.172999,55.0,0.0,17.106628,21.814972671508787,Moderado
11.223,46.0,0.0,20.275383,24.96805062866211,Alto
11.873,44.0,0.0,21.897945,26.28018084716797,Alto
12.573,39.0,0.0,23.313995,27.815717010498048,Alto
13.073,35.0,0.0,24.975283,29.38158603668213,Alto
12.422999,36.0,0.0,26.807312,30.41221290588379,Alto
13.073,35.0,0.0,24.535524,29.098381690979004,Alto
12.323,38.0,0.0,26.654589,30.073059120178222,Alto
11.773,41.0,0.0,27.77838,30.416380348205568,Alto
11.123,46.0,0.0,28.576382,30.309093811035154,Alto
10.823,50.0,0.0,25.233406,27.66981750488281,Alto
10.573,52.0,0.0,22.19773,25.46684154510498,Alto
9.823,60.0,0.0,20.907913,23.656200103759765,Moderado
8.873,66.0,0.0,18.72346,21.49581175994873,Moderado
8.123,71.0,0.0,17.057314,19.7968141708374,Moderado
7.6730003,75.0,0.0,18.129137,19.993468269348142,Moderado
7.2229996,75.0,0.0,17.81909,19.772197868347167,Moderado
6.6730003,74.0,0.0,18.228943,20.127743225097657,Moderado
6.4729996,74.0,0.0,20.929596,21.857363769531247,Moderado
6.273,75.0,0.0,20.5484,21.484274154663087,Moderado
6.073,76.0,0.0,18.486622,20.028888473510744,Moderado
5.873,80.0,0.0,15.281989,17.483504985809326,Moderado
6.873,77.0,0.0,13.905509,16.999051799774172,Moderado
8.623,71.0,0.0,17.917007,20.374456802368165,Moderado
10.573,60.0,0.0,22.33161,24.60906066131592,Alto
11.523,54.0,0.0,24.884306,27.006597023010254,Alto
12.422999,50.0,0.0,26.6327,28.64776274871826,Alto
12.973,47.0,0.0,27.155552,29.364879409790035,Alto
12.823,48.0,0.0,26.654589,28.91705912017822,Alto
12.273,51.0,0.0,24.94413,27.435123672485354,Alto
12.623,55.0,0.2,23.847115,21.273445785522462,Moderado
13.172999,53.0,0.1,28.820242,29.73853977203369,Alto
12.373,60.0,0.2,28.337282,23.563113731384277,Moderado
12.273,59.0,0.2,29.644857,24.518392158508302,Alto
11.323,65.0,0.4,28.657898,23.12919027709961,Moderado
10.273,72.0,0.6,24.514387,19.584369300842283,Moderado
10.073,75.0,0.7,20.570463,16.68088228607178,Moderado
9.523,79.0,0.7,19.586119,15.548564430236816,Moderado
9.323,78.0,0.5,20.172853,16.034821632385253,Moderado
9.223,79.0,0.3,18.875126,15.076285049438475,Moderado
9.073,79.0,0.1,18.374111,19.74643159484863,Moderado
8.823,78.0,0.0,17.414474,19.234425567626953,Moderado
8.473,78.0,0.0,16.79314,18.817486404418943,Moderado
8.023,80.0,0.0,15.0038395,17.40757662200928,Moderado
7.823,82.0,0.0,14.007655,16.520433910369874,Moderado
7.873,83.0,0.0,14.372974,16.640099517822264,Moderado
8.273,82.0,0.0,16.87398,18.38794683074951,Moderado
9.073,65.0,0.0,20.883104,23.014223182678222,Moderado
10.123,54.0,0.0,23.087763,25.782423271179198,Alto
10.973,47.0,0.0,22.862125,26.503912734985352,Alto
12.223,40.0,0.0,25.099514,28.83079100036621,Alto
12.973,38.0,0.0,25.49908,29.360111923217772,Alto
13.422999,37.0,0.0,25.49908,29.4997119140625,Alto
13.473,36.0,0.0,25.772078,29.79592192840576,Alto
13.123,35.0,0.0,28.639803,31.74393709564209,Alto
12.922999,34.0,0.0,28.291512,31.62803739929199,Alto
12.422999,37.0,0.0,27.504095,30.742941200256347,Alto
11.873,40.0,0.0,26.124195,29.47388565063477,Alto
11.373,41.0,0.0,24.503809,28.288356986999514,Alto
10.773,43.0,0.0,24.216522,27.838544296264647,Alto
9.473,48.0,0.0,25.210283,27.826126411437986,Alto
8.273,53.0,0.0,22.505037,25.436348014831545,Alto
7.523,62.0,0.1,22.668568,24.443661560058594,Alto
6.773,69.0,0.1,20.523157,22.20001717376709,Moderado
6.623,73.0,0.1,20.447239,21.671925872802735,Moderado
6.7229996,74.0,0.1,23.4,23.460303733825683,Moderado
6.323,73.0,0.0,23.18579,23.421152183532715,Moderado
6.2229996,76.0,0.0,23.18579,23.06235216522217,Moderado
6.123,79.0,0.0,22.702845,22.392535942077636,Moderado
6.323,77.0,0.0,23.023117,22.844391387939453,Moderado
7.023,74.0,0.0,26.564486,25.512632682800295,Alto
8.173,67.0,0.0,30.926493,29.202965309143067,Alto
9.523,59.0,0.0,31.765793,30.75227458190918,Alto
9.123,63.0,0.1,30.684587,29.564778343200683,Alto
10.473,58.0,0.1,28.33957,28.709386474609378,Alto
10.473,59.0,0.6,28.119204,23.449471076965335,Moderado
11.922999,53.0,0.4,29.957972,25.411237663269045,Alto
12.323,46.0,0.2,32.489876,27.886984008789064,Alto
13.172999,39.0,0.0,33.092598,34.14193705749511,Muy alto
12.573,41.0,0.3,31.452133,27.820677764892576,Alto
11.973,42.0,0.1,30.599998,32.12510299682617,Muy alto
11.172999,42.0,0.0,30.676142,32.13573925018311,Muy alto
10.023,46.0,0.0,29.301878,30.72351340484619,Alto
8.672999,49.0,0.0,27.908709,29.407512290954593,Alto
7.823,54.0,0.0,25.6233,27.304909553527835,Alto
6.4230003,60.0,0.0,24.122683,25.56331159210205,Alto
5.4729996,64.0,0.0,23.759998,24.81214289855957,Alto
4.6730003,64.0,0.0,25.20257,25.702759071350094,Alto
4.123,64.0,0.0,25.199999,25.6747032699585,Alto
3.523,68.0,0.0,24.482647,24.711928630828858,Alto
3.223,75.0,0.0,23.084955,22.97141516113281,Moderado
3.073,73.0,0.0,23.110207,23.21647705078125,Moderado
2.973,74.0,0.0,24.162945,23.77164044952393,Moderado
2.973,74.0,0.0,24.933735,24.268029273986812,Alto
3.823,69.0,0.0,26.649727,26.003928100585938,Alto
5.273,59.0,0.0,28.410364,28.38737850189209,Alto
6.4230003,56.0,0.0,27.534704,28.232653526306155,Alto
7.623,48.0,0.0,27.766712,29.38366665649414,Alto
8.573,43.0,0.0,27.44749,29.813688003540037,Alto
9.473,39.0,0.0,28.277763,30.863583587646485,Alto
10.073,37.0,0.0,28.99062,31.587463058471677,Alto
10.323,36.0,0.0,28.99062,31.71746305847168,Alto
10.323,37.0,0.0,29.651413,32.02501394653321,Muy alto
10.373,36.0,0.0,29.515608,32.057955451965334,Muy alto
9.873,37.0,0.0,28.84721,31.48550720214844,Alto
9.223,38.0,0.0,27.86921,30.70647476196289,Alto
8.422999,40.0,0.0,26.564486,29.59183266448975,Alto
7.4729996,43.0,0.0,24.162947,27.645641654968262,Alto
6.2229996,49.0,0.0,23.4,26.386303733825685,Alto
4.9729996,55.0,0.0,18.448023,22.42923069000244,Moderado
4.073,61.0,0.0,15.815435,19.982644401550292,Moderado
3.223,66.0,0.0,12.7279215,17.363485439300536,Moderado
2.373,72.0,0.0,11.183201,15.619885334014892,Moderado
1.923,74.0,0.0,11.212135,15.380919141769409,Moderado
1.373,80.0,0.0,10.086427,13.921562818527223,Bajo
1.373,78.0,0.0,9.746631,13.938734151840212,Bajo
1.123,80.0,0.0,9.746631,13.69073415184021,Bajo
1.573,79.0,0.0,9.72,13.813184169769286,Bajo
3.023,74.0,0.0,11.252519,15.459726013183595,Moderado
5.023,64.0,0.0,14.764389,18.997370529174805,Moderado
7.023,50.0,0.0,18.58451,23.20552894592285,Moderado
8.223,45.0,0.0,19.803272,24.638011306762696,Alto
9.573,41.0,0.0,20.188908,25.423160507202148,Alto
10.823,40.0,0.0,21.2522,26.285920265197753,Alto
12.172999,38.0,0.0,22.406927,27.330365028381348,Alto
12.773,41.0,0.0,24.703976,28.484464324951173,Alto
13.273,45.0,0.0,28.664682,30.587159446716306,Alto
13.023,50.0,0.0,29.122198,30.27979956817627,Alto
12.273,56.0,0.0,30.190672,30.223896705627443,Alto
11.873,59.0,0.0,30.141266,29.818879226684572,Alto
11.823,59.0,0.0,28.910038,29.023568466186525,Alto
11.373,64.0,0.0,29.301878,28.664313423156734,Alto
10.773,66.0,0.0,29.934166,28.80670686340332,Alto
9.873,71.0,0.0,27.038372,26.308615600585938,Alto
9.273,74.0,0.0,26.28986,25.44377368164062,Alto
8.773,78.0,0.0,24.144165,23.56594627380371,Moderado
8.373,81.0,0.0,22.33161,22.02546067047119,Moderado
8.073,82.0,0.0,21.24305,21.19202795410156,Moderado
7.7229996,76.0,0.0,21.9718,22.35254308319092,Moderado
7.4729996,62.0,0.0,23.157824,24.7563423538208,Alto
6.623,61.0,0.0,20.265795,22.971075828552245,Moderado
5.873,67.0,0.0,18.709612,21.224894065856933,Moderado
6.6730003,63.0,0.0,18.430452,21.555515327453612,Moderado
8.422999,53.0,0.0,22.461807,25.41570783996582,Alto
10.373,47.0,0.0,24.640942,27.62067041015625,Alto
11.373,42.0,0.0,24.48,28.155023712158204,Alto
12.623,39.0,0.0,24.33664,28.476699783325195,Alto
13.523,36.0,0.0,24.795612,29.16947833251953,Alto
14.123,34.0,0.0,26.099379,30.273903816223147,Alto
14.373,32.0,0.0,26.903828,31.039969024658205,Alto
14.473,32.0,0.0,28.146843,31.84527084350586,Alto
14.373,32.0,0.0,28.412645,32.011647605895995,Muy alto
14.023,33.0,0.0,29.024128,32.270642395019536,Muy alto
13.373,35.0,0.0,28.66468,31.77195823669434,Alto
12.422999,38.0,0.0,27.859905,30.854082946777346,Alto
11.323,40.0,0.0,26.208395,29.5017103805542,Alto
10.073,46.0,0.0,24.482647,27.62232862854004,Alto
8.373,57.0,0.0,21.897945,24.57818084716797,Alto
7.1730003,65.0,0.0,20.172853,22.4656216506958,Moderado
6.1730003,67.0,0.0,18.751125,21.266028732299805,Moderado
5.573,69.0,0.0,18.486622,20.83088847351074,Moderado
5.373,73.0,0.0,18.998314,20.678818161010742,Moderado
5.373,74.0,0.0,19.770523,21.058120864868165,Moderado
5.623,83.0,0.0,20.192118,20.279627799987793,Moderado
6.123,85.0,0.0,20.696085,20.392182731628417,Moderado
6.6730003,82.0,0.0,21.518847,21.30244116973877,Moderado
7.9230003,77.0,0.0,24.280659,23.731048233032226,Moderado
9.523,73.0,0.0,27.766712,26.524866638183592,Alto
11.273,65.0,0.0,34.674183,32.0012777709961,Muy alto
12.422999,61.0,0.0,37.777702,34.52714427185059,Muy alto
13.073,59.0,0.0,39.518097,35.91515841674805,Muy alto
13.573,57.0,0.0,41.476624,37.43644955444336,Muy alto
13.873,57.0,0.0,41.76155,37.63434278869629,Muy alto
13.073,63.0,0.0,40.326424,35.96372082519531,Muy alto
12.723,64.0,0.0,39.614723,35.37058572387695,Muy alto
11.922999,67.0,0.0,37.883907,33.86354028320312,Muy alto
12.573,62.0,0.0,39.04631,35.23332791137695,Muy alto
12.023,62.0,0.0,39.477077,35.484341888427736,Muy alto
11.773,59.0,0.0,40.031284,36.183251098632816,Muy alto
