,Unnamed: 0,fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
37213,7507,2021-04-13,Ciudad Autónoma de Buenos Aires,Mujer,37.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37214,7508,2021-04-13,Ciudad Autónoma de Buenos Aires,Mujer,43.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37215,7509,2021-04-13,Ciudad Autónoma de Buenos Aires,Mujer,51.0,,No,No,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37216,7510,2021-04-13,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37217,7511,2021-04-13,Ciudad Autónoma de Buenos Aires,Mujer,,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37218,7512,2021-04-13,Ciudad Autónoma de Buenos Aires,Mujer,23.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37219,7513,2021-04-13,,,,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,
37220,7514,2021-04-13,Ciudad Autónoma de Buenos Aires,Mujer,,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
37221,7515,2021-04-13,San Luis,Mujer,39.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37222,7516,2021-04-13,Mendoza,Mujer,30.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
37223,7517,2021-04-13,Buenos Aires,Mujer,,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37224,7518,2021-04-13,Mendoza,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37225,7519,2021-04-13,San Juan,Mujer,32.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37226,7520,2021-04-13,Córdoba,Mujer,71.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37227,7521,2021-04-13,Mendoza,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37228,7522,2021-04-13,Formosa,Mujer,36.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37229,7523,2021-04-13,Santiago del Estero,Mujer,26.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37230,7524,2021-04-13,Tucumán,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37231,7525,2021-04-13,Corrientes,Mujer,47.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
37232,7526,2021-04-13,Buenos Aires,Mujer,40.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37233,7527,2021-04-13,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37234,7528,2021-04-13,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37235,7529,2021-04-13,Córdoba,Mujer,30.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37236,7530,2021-04-13,San Juan,Mujer,30.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37237,7531,2021-04-13,Buenos Aires,Mujer,23.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37238,7532,2021-04-13,Buenos Aires,Mujer,,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
37239,7533,2021-04-13,Santa Fe,Mujer,54.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37240,7534,2021-04-13,Tucumán,Mujer,31.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37241,7535,2021-04-13,Jujuy,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37242,7536,2021-04-13,Buenos Aires,Mujer,34.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37243,7537,2021-04-13,San Luis,Mujer,45.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37244,7538,2021-04-13,Santa Fe,Mujer,24.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37245,7539,2021-04-13,Tucumán,Mujer,26.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37246,7540,2021-04-13,Ciudad Autónoma de Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37247,7541,2021-04-13,Mendoza,Mujer,31.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37248,7542,2021-04-13,San Juan,Mujer,37.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37249,7543,2021-04-13,Buenos Aires,Mujer,33.0,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37250,7544,2021-04-13,Jujuy,Mujer,25.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37251,7545,2021-04-13,Buenos Aires,Mujer,31.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
37252,7546,2021-04-13,Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37253,7547,2021-04-13,Buenos Aires,Mujer,45.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37254,7548,2021-04-13,Buenos Aires,Mujer,40.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37255,7549,2021-04-13,Buenos Aires,Mujer,35.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37256,7550,2021-04-13,Buenos Aires,Mujer,20.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
37257,7551,2021-04-13,Buenos Aires,Mujer,27.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37258,7552,2021-04-13,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
37259,7553,2021-04-13,Buenos Aires,Mujer,18.0,Argentina,No,No,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
37260,7554,2021-04-13,Buenos Aires,Mujer,41.0,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37261,7555,2021-04-13,Buenos Aires,Mujer,20.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37262,7556,2021-04-13,Buenos Aires,Mujer,48.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37263,7557,2021-04-14,Ciudad Autónoma de Buenos Aires,Mujer,33.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
37264,7558,2021-04-14,Ciudad Autónoma de Buenos Aires,Mujer,40.0,Uruguaya,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
37265,7559,2021-04-14,Ciudad Autónoma de Buenos Aires,Mujer,32.0,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,,
37266,7560,2021-04-14,Ciudad Autónoma de Buenos Aires,Mujer,46.0,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37267,7561,2021-04-14,Ciudad Autónoma de Buenos Aires,Mujer,39.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
37268,7562,2021-04-14,Ciudad Autónoma de Buenos Aires,Mujer,35.0,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
37269,7563,2021-04-14,Ciudad Autónoma de Buenos Aires,Mujer,23.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
37270,7564,2021-04-14,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
37271,7565,2021-04-14,,Mujer,30.0,Argentina,No,Si,No,Si,Si,No,No,Si,No,No,No,No,Otro,Varon
37272,7566,2021-04-14,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
37273,7567,2021-04-14,Ciudad Autónoma de Buenos Aires,,27.0,Argentina,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
37274,7568,2021-04-14,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
37275,7569,2021-04-14,,Mujer,61.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37276,7570,2021-04-14,Ciudad Autónoma de Buenos Aires,Mujer,57.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37277,7571,2021-04-14,Buenos Aires,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
37278,7572,2021-04-14,Ciudad Autónoma de Buenos Aires,Mujer,30.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
37279,7573,2021-04-14,Tucumán,Mujer,33.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
37280,7574,2021-04-14,Santa Fe,Mujer,15.0,Argentina,No,No,Si,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
37281,7575,2021-04-14,Buenos Aires,Mujer,15.0,,Si,No,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon
37282,7576,2021-04-14,Misiones,Mujer,27.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
37283,7577,2021-04-14,Buenos Aires,Mujer,26.0,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37284,7578,2021-04-14,Santa Fe,Mujer,30.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37285,7579,2021-04-14,Tucumán,Mujer,28.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
37286,7580,2021-04-14,Santa Fe,Mujer,51.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37287,7581,2021-04-14,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37288,7582,2021-04-14,Chaco,Mujer,36.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37289,7583,2021-04-14,Tucumán,Mujer,47.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37290,7584,2021-04-14,Jujuy,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37291,7585,2021-04-14,Tucumán,Mujer,33.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37292,7586,2021-04-14,Tucumán,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
37293,7587,2021-04-14,Tucumán,Mujer,25.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37294,7588,2021-04-14,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37295,7589,2021-04-14,Santa Fe,Mujer,24.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37296,7590,2021-04-14,Tucumán,Mujer,25.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37297,7591,2021-04-14,Entre Ríos,Mujer,,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37298,7592,2021-04-14,Buenos Aires,Mujer,72.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37299,7593,2021-04-14,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37300,7594,2021-04-14,Mendoza,Mujer,22.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37301,7595,2021-04-14,Misiones,Mujer,42.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
37302,7596,2021-04-14,Mendoza,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37303,7597,2021-04-14,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
37304,7598,2021-04-14,Buenos Aires,Mujer,40.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
