,fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
18204,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,38.0,,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon
18205,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,29.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18206,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,24.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Mujer
18207,2020-08-03,,Mujer,39.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,
18208,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18209,2020-08-03,Buenos Aires,Mujer,52.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18210,2020-08-03,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18211,2020-08-03,Buenos Aires,Mujer,41.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18212,2020-08-03,Córdoba,Mujer,28.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,
18213,2020-08-03,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18214,2020-08-03,Buenos Aires,Mujer,21.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,
18215,2020-08-03,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
18216,2020-08-03,Buenos Aires,Mujer,34.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,
18217,2020-08-03,Buenos Aires,Mujer,67.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
18218,2020-08-03,San Juan,Mujer,43.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
18219,2020-08-03,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
18220,2020-08-03,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18221,2020-08-03,Santa Fe,Mujer,23.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18222,2020-08-03,Tucumán,Mujer,38.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18223,2020-08-03,Buenos Aires,Mujer,27.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18224,2020-08-03,Santa Fe,Mujer,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18225,2020-08-03,Catamarca,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18226,2020-08-03,Tucumán,Mujer,19.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18227,2020-08-03,Buenos Aires,Mujer,40.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18228,2020-08-03,Jujuy,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18229,2020-08-03,Jujuy,Mujer,57.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18230,2020-08-03,Tucumán,Mujer,21.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18231,2020-08-03,Chubut,Mujer,,Dominicana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18232,2020-08-03,Mendoza,Mujer,20.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18233,2020-08-03,Buenos Aires,Mujer,37.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18234,2020-08-03,Buenos Aires,Mujer,18.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18235,2020-08-03,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18236,2020-08-03,Buenos Aires,Mujer,37.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18237,2020-08-03,Santa Fe,Mujer,31.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18238,2020-08-03,Jujuy,Mujer,19.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18239,2020-08-03,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
18240,2020-08-03,Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18241,2020-08-03,Mendoza,Mujer,57.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18242,2020-08-03,Córdoba,Mujer,74.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18243,2020-08-03,Buenos Aires,Mujer,43.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18244,2020-08-03,Misiones,Mujer,30.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18245,2020-08-03,Buenos Aires,Mujer,51.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18246,2020-08-03,Tucumán,Mujer,42.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18247,2020-08-03,Buenos Aires,Mujer,31.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18248,2020-08-03,Buenos Aires,Mujer,35.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18249,2020-08-03,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18250,2020-08-03,Jujuy,Mujer,26.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18251,2020-08-03,La Rioja,Mujer,30.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
18252,2020-08-03,Buenos Aires,Mujer,,Paraguaya,Si,No,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18253,2020-08-03,Buenos Aires,Mujer,20.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18254,2020-08-03,Buenos Aires,Mujer,35.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18255,2020-08-03,Córdoba,Mujer,40.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18256,2020-08-03,Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18257,2020-08-03,Buenos Aires,Mujer,32.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18258,2020-08-03,Buenos Aires,Mujer,44.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18259,2020-08-03,Buenos Aires,Mujer,21.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18260,2020-08-03,Buenos Aires,Mujer,18.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
18261,2020-08-03,Buenos Aires,Mujer,,,Si,Si,No,Si,No,No,No,No,No,No,No,No,Ex pareja,Varon
18262,2020-08-03,Buenos Aires,Mujer,22.0,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18263,2020-08-03,Buenos Aires,Mujer,41.0,Boliviana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18264,2020-08-03,Buenos Aires,Mujer,30.0,,Si,Si,Si,Si,No,Si,No,No,Si,No,No,No,Ex pareja,Varon
18265,2020-08-03,Buenos Aires,Mujer,83.0,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro familiar,Varon
18266,2020-08-03,Buenos Aires,Mujer,50.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18267,2020-08-03,Buenos Aires,Mujer,48.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18268,2020-08-03,Buenos Aires,Mujer,76.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Mujer
18269,2020-08-03,Buenos Aires,Mujer,33.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18270,2020-08-03,Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18271,2020-08-03,Buenos Aires,Mujer,39.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Madre o tutor,Mujer
18272,2020-08-03,Buenos Aires,Mujer,21.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18273,2020-08-03,Buenos Aires,Mujer,32.0,,Si,Si,No,Si,Si,No,No,No,No,No,No,No,Ex pareja,Varon
18274,2020-08-03,Buenos Aires,Mujer,50.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
18275,2020-08-03,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18276,2020-08-03,Buenos Aires,Mujer,40.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18277,2020-08-03,Buenos Aires,Mujer,53.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18278,2020-08-03,Buenos Aires,Mujer,22.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
18279,2020-08-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18280,2020-08-04,Buenos Aires,Mujer,,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,,Varon
18281,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,,
18282,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,50.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18283,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,29.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18284,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,20.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18285,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,33.0,Otra,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18286,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18287,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,53.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18288,2020-08-04,Buenos Aires,Mujer,34.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18289,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,26.0,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
18290,2020-08-04,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18291,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,46.0,Otra,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18292,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,36.0,Brasileña,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
18293,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
18294,2020-08-04,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18295,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18296,2020-08-04,Buenos Aires,Mujer,25.0,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,
18297,2020-08-04,Córdoba,Mujer,32.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18298,2020-08-04,,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
18299,2020-08-04,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18300,2020-08-04,,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18301,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,60.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,,
18302,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,40.0,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18303,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,48.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,,
18304,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,,Colombiana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18305,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,24.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
18306,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
18307,2020-08-04,Santa Fe,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18308,2020-08-04,Mendoza,Mujer,32.0,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18309,2020-08-04,Buenos Aires,Mujer,48.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18310,2020-08-04,Buenos Aires,Mujer,51.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18311,2020-08-04,Jujuy,Mujer,27.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18312,2020-08-04,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18313,2020-08-04,Buenos Aires,Mujer,35.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18314,2020-08-04,Mendoza,Mujer,30.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18315,2020-08-04,Santa Fe,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18316,2020-08-04,Córdoba,Mujer,43.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18317,2020-08-04,Córdoba,Mujer,16.0,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18318,2020-08-04,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18319,2020-08-04,Salta,Mujer,33.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
18320,2020-08-04,Ciudad Autónoma de Buenos Aires,Mujer,34.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18321,2020-08-04,Santa Fe,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18322,2020-08-04,Buenos Aires,Mujer,32.0,Argentina,No,Si,Si,No,No,No,No,Si,No,No,No,No,Superior jerarquico,Varon
18323,2020-08-04,Buenos Aires,Mujer,50.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18324,2020-08-04,Salta,Mujer,21.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18325,2020-08-04,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18326,2020-08-04,Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18327,2020-08-04,Buenos Aires,Mujer,39.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18328,2020-08-04,Tucumán,Mujer,36.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18329,2020-08-04,Buenos Aires,Mujer,29.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18330,2020-08-04,Buenos Aires,Mujer,32.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,
18331,2020-08-04,Neuquén,Mujer,,,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
18332,2020-08-04,Mendoza,Mujer,27.0,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18333,2020-08-04,San Juan,Mujer,49.0,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
18334,2020-08-04,Buenos Aires,Mujer,36.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18335,2020-08-04,Buenos Aires,Mujer,32.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18336,2020-08-04,San Juan,Mujer,49.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18337,2020-08-04,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18338,2020-08-04,Buenos Aires,Mujer,31.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18339,2020-08-04,Tucumán,Mujer,25.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18340,2020-08-04,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
18341,2020-08-04,Ciudad Autónoma de Buenos Aires,Transgenero,47.0,,Si,Si,No,Si,Si,No,Si,Si,No,No,Si,No,Superior jerarquico,
18342,2020-08-04,Santa Fe,Mujer,51.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18343,2020-08-04,Mendoza,Mujer,28.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18344,2020-08-04,Buenos Aires,Mujer,47.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18345,2020-08-04,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18346,2020-08-04,Buenos Aires,Mujer,30.0,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18347,2020-08-04,Buenos Aires,Mujer,60.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18348,2020-08-04,Santa Fe,Mujer,24.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18349,2020-08-04,Jujuy,Mujer,27.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18350,2020-08-04,Corrientes,Mujer,51.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18351,2020-08-04,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18352,2020-08-04,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18353,2020-08-04,Buenos Aires,Mujer,37.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18354,2020-08-04,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18355,2020-08-04,Buenos Aires,Mujer,26.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18356,2020-08-04,Buenos Aires,Mujer,,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18357,2020-08-04,Buenos Aires,Mujer,36.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18358,2020-08-04,Buenos Aires,Mujer,26.0,,Si,Si,No,No,Si,Si,Si,No,No,No,No,No,Ex pareja,Varon
18359,2020-08-04,Buenos Aires,Mujer,42.0,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
18360,2020-08-04,Buenos Aires,Mujer,34.0,Armenia,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
18361,2020-08-04,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18362,2020-08-04,Buenos Aires,Mujer,38.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18363,2020-08-04,Buenos Aires,Mujer,37.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18364,2020-08-04,Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18365,2020-08-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
18366,2020-08-04,Buenos Aires,Mujer,37.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18367,2020-08-04,Buenos Aires,Mujer,16.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18368,2020-08-04,Buenos Aires,Mujer,31.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18369,2020-08-04,Buenos Aires,Mujer,23.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
18370,2020-08-04,Buenos Aires,Mujer,70.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18371,2020-08-04,Buenos Aires,Mujer,44.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
18372,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,24.0,,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
18373,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18374,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,68.0,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18375,2020-08-05,Buenos Aires,Mujer,25.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18376,2020-08-05,Buenos Aires,Mujer,33.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
18377,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,30.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
18378,2020-08-05,,,,,Si,No,No,No,No,Si,No,No,No,No,No,No,,
18379,2020-08-05,Ciudad Autónoma de Buenos Aires,,,,No,Si,Si,No,No,Si,No,No,No,No,No,No,,
18380,2020-08-05,Ciudad Autónoma de Buenos Aires,,28.0,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,
18381,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,62.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18382,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,60.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18383,2020-08-05,,Mujer,,,No,No,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
18384,2020-08-05,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18385,2020-08-05,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18386,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,24.0,Paraguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18387,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,37.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
18388,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18389,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,46.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18390,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,30.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18391,2020-08-05,Buenos Aires,Mujer,45.0,Boliviana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18392,2020-08-05,,Mujer,72.0,,Si,No,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
18393,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,32.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18394,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,63.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18395,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,30.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18396,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,36.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18397,2020-08-05,,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,Mujer
18398,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,15.0,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18399,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,23.0,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18400,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18401,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,35.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18402,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18403,2020-08-05,Ciudad Autónoma de Buenos Aires,Mujer,30.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
